divipola,municipio,departamento,fuente
23815,TUCHÍN,CÓRDOBA,amenaza_incendios
23855,VALENCIA,CÓRDOBA,amenaza_incendios
23466,MONTELÍBANO,CÓRDOBA,amenaza_incendios
23580,PUERTO LIBERTADOR,CÓRDOBA,amenaza_incendios
23807,TIERRALTA,CÓRDOBA,amenaza_incendios
08436,MANATÍ,ATLÁNTICO,amenaza_incendios
08675,SANTA LUCÍA,ATLÁNTICO,amenaza_incendios
08770,SUAN,ATLÁNTICO,amenaza_incendios
13006,ACHÍ,BOLÍVAR,amenaza_incendios
13030,ALTOS DEL ROSARIO,BOLÍVAR,amenaza_incendios
13042,ARENAL,BOLÍVAR,amenaza_incendios
13074,BARRANCO DE LOBA,BOLÍVAR,amenaza_incendios
13160,CANTAGALLO,BOLÍVAR,amenaza_incendios
13188,CICUCO,BOLÍVAR,amenaza_incendios
13212,CÓRDOBA,BOLÍVAR,amenaza_incendios
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,amenaza_incendios
13248,EL GUAMO,BOLÍVAR,amenaza_incendios
13268,EL PEÑÓN,BOLÍVAR,amenaza_incendios
13440,MARGARITA,BOLÍVAR,amenaza_incendios
13442,MARÍA LA BAJA,BOLÍVAR,amenaza_incendios
13458,MONTECRISTO,BOLÍVAR,amenaza_incendios
13468,MOMPÓS,BOLÍVAR,amenaza_incendios
13490,NOROSÍ,BOLÍVAR,amenaza_incendios
13549,PINILLOS,BOLÍVAR,amenaza_incendios
13580,REGIDOR,BOLÍVAR,amenaza_incendios
13654,SAN JACINTO,BOLÍVAR,amenaza_incendios
13655,SAN JACINTO DEL CAUCA,BOLÍVAR,amenaza_incendios
13657,SAN JUAN NEPOMUCENO,BOLÍVAR,amenaza_incendios
13667,SAN MARTÍN DE LOBA,BOLÍVAR,amenaza_incendios
13670,SAN PABLO,BOLÍVAR,amenaza_incendios
13688,SANTA ROSA DEL SUR,BOLÍVAR,amenaza_incendios
13744,SIMITÍ,BOLÍVAR,amenaza_incendios
13780,TALAIGUA NUEVO,BOLÍVAR,amenaza_incendios
13810,TIQUISIO,BOLÍVAR,amenaza_incendios
13894,ZAMBRANO,BOLÍVAR,amenaza_incendios
20032,ASTREA,CESAR,amenaza_incendios
20060,BOSCONIA,CESAR,amenaza_incendios
20175,CHIMICHAGUA,CESAR,amenaza_incendios
20178,CHIRIGUANÁ,CESAR,amenaza_incendios
20228,CURUMANÍ,CESAR,amenaza_incendios
20238,EL COPEY,CESAR,amenaza_incendios
20250,EL PASO,CESAR,amenaza_incendios
20310,GONZÁLEZ,CESAR,amenaza_incendios
20400,LA JAGUA DE IBIRICO,CESAR,amenaza_incendios
20517,PAILITAS,CESAR,amenaza_incendios
20710,SAN ALBERTO,CESAR,amenaza_incendios
20750,SAN DIEGO,CESAR,amenaza_incendios
20787,TAMALAMEQUE,CESAR,amenaza_incendios
20013,AGUSTÍN CODAZZI,CESAR,amenaza_incendios
20045,BECERRIL,CESAR,amenaza_incendios
20621,LA PAZ,CESAR,amenaza_incendios
20570,PUEBLO BELLO,CESAR,amenaza_incendios
20770,SAN MARTÍN,CESAR,amenaza_incendios
44078,BARRANCAS,LA GUAJIRA,amenaza_incendios
44378,HATONUEVO,LA GUAJIRA,amenaza_incendios
44035,ALBANIA,LA GUAJIRA,amenaza_incendios
44090,DIBULLA,LA GUAJIRA,amenaza_incendios
44847,URIBIA,LA GUAJIRA,amenaza_incendios
47541,PEDRAZA,MAGDALENA,amenaza_incendios
47030,ALGARROBO,MAGDALENA,amenaza_incendios
47058,ARIGUANÍ,MAGDALENA,amenaza_incendios
47170,CHIVOLO,MAGDALENA,amenaza_incendios
47205,CONCORDIA,MAGDALENA,amenaza_incendios
47318,GUAMAL,MAGDALENA,amenaza_incendios
47460,NUEVA GRANADA,MAGDALENA,amenaza_incendios
47545,PIJIÑO DEL CARMEN,MAGDALENA,amenaza_incendios
47555,PLATO,MAGDALENA,amenaza_incendios
47660,SABANAS DE SAN ÁNGEL,MAGDALENA,amenaza_incendios
47703,SAN ZENÓN,MAGDALENA,amenaza_incendios
47707,SANTA ANA,MAGDALENA,amenaza_incendios
47720,SANTA BÁRBARA DE PINTO,MAGDALENA,amenaza_incendios
47798,TENERIFE,MAGDALENA,amenaza_incendios
47960,ZAPAYÁN,MAGDALENA,amenaza_incendios
47980,ZONA BANANERA,MAGDALENA,amenaza_incendios
47053,ARACATACA,MAGDALENA,amenaza_incendios
47189,CIÉNAGA,MAGDALENA,amenaza_incendios
47288,FUNDACIÓN,MAGDALENA,amenaza_incendios
47001,SANTA MARTA,MAGDALENA,amenaza_incendios
47245,EL BANCO,MAGDALENA,amenaza_incendios
70001,SINCELEJO,SUCRE,amenaza_incendios
70110,BUENAVISTA,SUCRE,amenaza_incendios
70124,CAIMITO,SUCRE,amenaza_incendios
70204,COLOSÓ,SUCRE,amenaza_incendios
70221,COVEÑAS,SUCRE,amenaza_incendios
70230,CHALÁN,SUCRE,amenaza_incendios
70233,EL ROBLE,SUCRE,amenaza_incendios
70235,GALERAS,SUCRE,amenaza_incendios
70265,GUARANDA,SUCRE,amenaza_incendios
70400,LA UNIÓN,SUCRE,amenaza_incendios
70418,LOS PALMITOS,SUCRE,amenaza_incendios
70429,MAJAGUAL,SUCRE,amenaza_incendios
70508,OVEJAS,SUCRE,amenaza_incendios
70523,PALMITO,SUCRE,amenaza_incendios
70670,SAMPUÉS,SUCRE,amenaza_incendios
70678,SAN BENITO ABAD,SUCRE,amenaza_incendios
70702,SAN JUAN DE BETULIA,SUCRE,amenaza_incendios
70708,SAN MARCOS,SUCRE,amenaza_incendios
70713,SAN ONOFRE,SUCRE,amenaza_incendios
70717,SAN PEDRO,SUCRE,amenaza_incendios
70742,SAN LUIS DE SINCÉ,SUCRE,amenaza_incendios
70771,SUCRE,SUCRE,amenaza_incendios
70820,SANTIAGO DE TOLÚ,SUCRE,amenaza_incendios
70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,amenaza_incendios
70473,MORROA,SUCRE,amenaza_incendios
88001,SAN ANDRÉS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",amenaza_incendios
88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",amenaza_incendios
81001,ARAUCA,ARAUCA,amenaza_incendios
81591,PUERTO RONDÓN,ARAUCA,amenaza_incendios
81220,CRAVO NORTE,ARAUCA,amenaza_incendios
81065,ARAUQUITA,ARAUCA,amenaza_incendios
81300,FORTUL,ARAUCA,amenaza_incendios
81736,SARAVENA,ARAUCA,amenaza_incendios
81794,TAME,ARAUCA,amenaza_incendios
15001,TUNJA,BOYACÁ,amenaza_incendios
15022,ALMEIDA,BOYACÁ,amenaza_incendios
15047,AQUITANIA,BOYACÁ,amenaza_incendios
15051,ARCABUCO,BOYACÁ,amenaza_incendios
15087,BELÉN,BOYACÁ,amenaza_incendios
15090,BERBEO,BOYACÁ,amenaza_incendios
15092,BETÉITIVA,BOYACÁ,amenaza_incendios
15097,BOAVITA,BOYACÁ,amenaza_incendios
15104,BOYACÁ,BOYACÁ,amenaza_incendios
15106,BRICEÑO,BOYACÁ,amenaza_incendios
15109,BUENAVISTA,BOYACÁ,amenaza_incendios
15114,BUSBANZÁ,BOYACÁ,amenaza_incendios
15131,CALDAS,BOYACÁ,amenaza_incendios
15135,CAMPOHERMOSO,BOYACÁ,amenaza_incendios
15162,CERINZA,BOYACÁ,amenaza_incendios
15172,CHINAVITA,BOYACÁ,amenaza_incendios
15183,CHITA,BOYACÁ,amenaza_incendios
15185,CHITARAQUE,BOYACÁ,amenaza_incendios
15187,CHIVATÁ,BOYACÁ,amenaza_incendios
15189,CIÉNEGA,BOYACÁ,amenaza_incendios
15204,CÓMBITA,BOYACÁ,amenaza_incendios
15212,COPER,BOYACÁ,amenaza_incendios
15215,CORRALES,BOYACÁ,amenaza_incendios
15377,LABRANZAGRANDE,BOYACÁ,amenaza_incendios
15380,LA CAPILLA,BOYACÁ,amenaza_incendios
15401,LA VICTORIA,BOYACÁ,amenaza_incendios
15403,LA UVITA,BOYACÁ,amenaza_incendios
15542,PESCA,BOYACÁ,amenaza_incendios
15550,PISBA,BOYACÁ,amenaza_incendios
15580,QUÍPAMA,BOYACÁ,amenaza_incendios
15755,SOCOTÁ,BOYACÁ,amenaza_incendios
15757,SOCHA,BOYACÁ,amenaza_incendios
15759,SOGAMOSO,BOYACÁ,amenaza_incendios
15761,SOMONDOCO,BOYACÁ,amenaza_incendios
15842,ÚMBITA,BOYACÁ,amenaza_incendios
15861,VENTAQUEMADA,BOYACÁ,amenaza_incendios
15879,VIRACACHÁ,BOYACÁ,amenaza_incendios
15897,ZETAQUIRA,BOYACÁ,amenaza_incendios
15218,COVARACHÍA,BOYACÁ,amenaza_incendios
15224,CUCAITA,BOYACÁ,amenaza_incendios
15226,CUÍTIVA,BOYACÁ,amenaza_incendios
15232,CHÍQUIZA,BOYACÁ,amenaza_incendios
15236,CHIVOR,BOYACÁ,amenaza_incendios
15238,DUITAMA,BOYACÁ,amenaza_incendios
15244,EL COCUY,BOYACÁ,amenaza_incendios
15248,EL ESPINO,BOYACÁ,amenaza_incendios
15272,FIRAVITOBA,BOYACÁ,amenaza_incendios
15276,FLORESTA,BOYACÁ,amenaza_incendios
15293,GACHANTIVÁ,BOYACÁ,amenaza_incendios
15296,GÁMEZA,BOYACÁ,amenaza_incendios
15299,GARAGOA,BOYACÁ,amenaza_incendios
15317,GUACAMAYAS,BOYACÁ,amenaza_incendios
15322,GUATEQUE,BOYACÁ,amenaza_incendios
15325,GUAYATÁ,BOYACÁ,amenaza_incendios
15362,IZA,BOYACÁ,amenaza_incendios
15367,JENESANO,BOYACÁ,amenaza_incendios
15368,JERICÓ,BOYACÁ,amenaza_incendios
15407,VILLA DE LEYVA,BOYACÁ,amenaza_incendios
15425,MACANAL,BOYACÁ,amenaza_incendios
15442,MARIPÍ,BOYACÁ,amenaza_incendios
15455,MIRAFLORES,BOYACÁ,amenaza_incendios
15464,MONGUA,BOYACÁ,amenaza_incendios
15466,MONGUÍ,BOYACÁ,amenaza_incendios
15469,MONIQUIRÁ,BOYACÁ,amenaza_incendios
15476,MOTAVITA,BOYACÁ,amenaza_incendios
15491,NOBSA,BOYACÁ,amenaza_incendios
15494,NUEVO COLÓN,BOYACÁ,amenaza_incendios
15500,OICATÁ,BOYACÁ,amenaza_incendios
15507,OTANCHE,BOYACÁ,amenaza_incendios
15511,PACHAVITA,BOYACÁ,amenaza_incendios
15514,PÁEZ,BOYACÁ,amenaza_incendios
15516,PAIPA,BOYACÁ,amenaza_incendios
15518,PAJARITO,BOYACÁ,amenaza_incendios
15522,PANQUEBA,BOYACÁ,amenaza_incendios
15531,PAUNA,BOYACÁ,amenaza_incendios
15533,PAYA,BOYACÁ,amenaza_incendios
15537,PAZ DE RÍO,BOYACÁ,amenaza_incendios
15599,RAMIRIQUÍ,BOYACÁ,amenaza_incendios
15600,RÁQUIRA,BOYACÁ,amenaza_incendios
15621,RONDÓN,BOYACÁ,amenaza_incendios
15638,SÁCHICA,BOYACÁ,amenaza_incendios
15646,SAMACÁ,BOYACÁ,amenaza_incendios
15660,SAN EDUARDO,BOYACÁ,amenaza_incendios
15664,SAN JOSÉ DE PARE,BOYACÁ,amenaza_incendios
15667,SAN LUIS DE GACENO,BOYACÁ,amenaza_incendios
15673,SAN MATEO,BOYACÁ,amenaza_incendios
15681,SAN PABLO DE BORBUR,BOYACÁ,amenaza_incendios
15686,SANTANA,BOYACÁ,amenaza_incendios
15690,SANTA MARÍA,BOYACÁ,amenaza_incendios
15693,SANTA ROSA DE VITERBO,BOYACÁ,amenaza_incendios
15720,SATIVANORTE,BOYACÁ,amenaza_incendios
15723,SATIVASUR,BOYACÁ,amenaza_incendios
15740,SIACHOQUE,BOYACÁ,amenaza_incendios
15753,SOATÁ,BOYACÁ,amenaza_incendios
15762,SORA,BOYACÁ,amenaza_incendios
15763,SOTAQUIRÁ,BOYACÁ,amenaza_incendios
15764,SORACÁ,BOYACÁ,amenaza_incendios
15774,SUSACÓN,BOYACÁ,amenaza_incendios
15778,SUTATENZA,BOYACÁ,amenaza_incendios
15790,TASCO,BOYACÁ,amenaza_incendios
15798,TENZA,BOYACÁ,amenaza_incendios
15804,TIBANÁ,BOYACÁ,amenaza_incendios
15806,TIBASOSA,BOYACÁ,amenaza_incendios
15808,TINJACÁ,BOYACÁ,amenaza_incendios
15810,TIPACOQUE,BOYACÁ,amenaza_incendios
15814,TOCA,BOYACÁ,amenaza_incendios
15816,TOGÜÍ,BOYACÁ,amenaza_incendios
15820,TÓPAGA,BOYACÁ,amenaza_incendios
15822,TOTA,BOYACÁ,amenaza_incendios
15832,TUNUNGUÁ,BOYACÁ,amenaza_incendios
15835,TURMEQUÉ,BOYACÁ,amenaza_incendios
15837,TUTA,BOYACÁ,amenaza_incendios
15839,TUTAZÁ,BOYACÁ,amenaza_incendios
15180,CHISCAS,BOYACÁ,amenaza_incendios
15223,CUBARÁ,BOYACÁ,amenaza_incendios
15332,GÜICÁN DE LA SIERRA,BOYACÁ,amenaza_incendios
25053,ARBELÁEZ,CUNDINAMARCA,amenaza_incendios
25099,BOJACÁ,CUNDINAMARCA,amenaza_incendios
25120,CABRERA,CUNDINAMARCA,amenaza_incendios
25126,CAJICÁ,CUNDINAMARCA,amenaza_incendios
25151,CÁQUEZA,CUNDINAMARCA,amenaza_incendios
25154,CARMEN DE CARUPA,CUNDINAMARCA,amenaza_incendios
25178,CHIPAQUE,CUNDINAMARCA,amenaza_incendios
25181,CHOACHÍ,CUNDINAMARCA,amenaza_incendios
25183,CHOCONTÁ,CUNDINAMARCA,amenaza_incendios
25200,COGUA,CUNDINAMARCA,amenaza_incendios
25214,COTA,CUNDINAMARCA,amenaza_incendios
25224,CUCUNUBÁ,CUNDINAMARCA,amenaza_incendios
25245,EL COLEGIO,CUNDINAMARCA,amenaza_incendios
25279,FÓMEQUE,CUNDINAMARCA,amenaza_incendios
25281,FOSCA,CUNDINAMARCA,amenaza_incendios
25286,FUNZA,CUNDINAMARCA,amenaza_incendios
25288,FÚQUENE,CUNDINAMARCA,amenaza_incendios
25293,GACHALÁ,CUNDINAMARCA,amenaza_incendios
25295,GACHANCIPÁ,CUNDINAMARCA,amenaza_incendios
25297,GACHETÁ,CUNDINAMARCA,amenaza_incendios
25299,GAMA,CUNDINAMARCA,amenaza_incendios
25312,GRANADA,CUNDINAMARCA,amenaza_incendios
25317,GUACHETÁ,CUNDINAMARCA,amenaza_incendios
25322,GUASCA,CUNDINAMARCA,amenaza_incendios
25326,GUATAVITA,CUNDINAMARCA,amenaza_incendios
25335,GUAYABETAL,CUNDINAMARCA,amenaza_incendios
25339,GUTIÉRREZ,CUNDINAMARCA,amenaza_incendios
25372,JUNÍN,CUNDINAMARCA,amenaza_incendios
25377,LA CALERA,CUNDINAMARCA,amenaza_incendios
25407,LENGUAZAQUE,CUNDINAMARCA,amenaza_incendios
25426,MACHETÁ,CUNDINAMARCA,amenaza_incendios
25430,MADRID,CUNDINAMARCA,amenaza_incendios
25436,MANTA,CUNDINAMARCA,amenaza_incendios
25438,MEDINA,CUNDINAMARCA,amenaza_incendios
25486,NEMOCÓN,CUNDINAMARCA,amenaza_incendios
25488,NILO,CUNDINAMARCA,amenaza_incendios
25506,VENECIA,CUNDINAMARCA,amenaza_incendios
25524,PANDI,CUNDINAMARCA,amenaza_incendios
25530,PARATEBUENO,CUNDINAMARCA,amenaza_incendios
25535,PASCA,CUNDINAMARCA,amenaza_incendios
25594,QUETAME,CUNDINAMARCA,amenaza_incendios
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,amenaza_incendios
25649,SAN BERNARDO,CUNDINAMARCA,amenaza_incendios
25736,SESQUILÉ,CUNDINAMARCA,amenaza_incendios
25745,SIMIJACA,CUNDINAMARCA,amenaza_incendios
25758,SOPÓ,CUNDINAMARCA,amenaza_incendios
25772,SUESCA,CUNDINAMARCA,amenaza_incendios
25779,SUSA,CUNDINAMARCA,amenaza_incendios
25781,SUTATAUSA,CUNDINAMARCA,amenaza_incendios
25785,TABIO,CUNDINAMARCA,amenaza_incendios
25793,TAUSA,CUNDINAMARCA,amenaza_incendios
25797,TENA,CUNDINAMARCA,amenaza_incendios
25799,TENJO,CUNDINAMARCA,amenaza_incendios
25807,TIBIRITA,CUNDINAMARCA,amenaza_incendios
25817,TOCANCIPÁ,CUNDINAMARCA,amenaza_incendios
25839,UBALÁ,CUNDINAMARCA,amenaza_incendios
25841,UBAQUE,CUNDINAMARCA,amenaza_incendios
25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,amenaza_incendios
25845,UNE,CUNDINAMARCA,amenaza_incendios
25873,VILLAPINZÓN,CUNDINAMARCA,amenaza_incendios
25899,ZIPAQUIRÁ,CUNDINAMARCA,amenaza_incendios
54125,CÁCOTA,NORTE DE SANTANDER,amenaza_incendios
54128,CÁCHIRA,NORTE DE SANTANDER,amenaza_incendios
54172,CHINÁCOTA,NORTE DE SANTANDER,amenaza_incendios
54347,HERRÁN,NORTE DE SANTANDER,amenaza_incendios
54377,LABATECA,NORTE DE SANTANDER,amenaza_incendios
54385,LA ESPERANZA,NORTE DE SANTANDER,amenaza_incendios
54398,LA PLAYA,NORTE DE SANTANDER,amenaza_incendios
54480,MUTISCUA,NORTE DE SANTANDER,amenaza_incendios
54518,PAMPLONA,NORTE DE SANTANDER,amenaza_incendios
54520,PAMPLONITA,NORTE DE SANTANDER,amenaza_incendios
54553,PUERTO SANTANDER,NORTE DE SANTANDER,amenaza_incendios
54599,RAGONVALIA,NORTE DE SANTANDER,amenaza_incendios
54670,SAN CALIXTO,NORTE DE SANTANDER,amenaza_incendios
54743,SILOS,NORTE DE SANTANDER,amenaza_incendios
54174,CHITAGÁ,NORTE DE SANTANDER,amenaza_incendios
54800,TEORAMA,NORTE DE SANTANDER,amenaza_incendios
54810,TIBÚ,NORTE DE SANTANDER,amenaza_incendios
54820,TOLEDO,NORTE DE SANTANDER,amenaza_incendios
54250,EL TARRA,NORTE DE SANTANDER,amenaza_incendios
50001,VILLAVICENCIO,META,amenaza_incendios
50006,ACACÍAS,META,amenaza_incendios
50110,BARRANCA DE UPÍA,META,amenaza_incendios
50124,CABUYARO,META,amenaza_incendios
50150,CASTILLA LA NUEVA,META,amenaza_incendios
50223,CUBARRAL,META,amenaza_incendios
50226,CUMARAL,META,amenaza_incendios
50245,EL CALVARIO,META,amenaza_incendios
50251,EL CASTILLO,META,amenaza_incendios
50270,EL DORADO,META,amenaza_incendios
50287,FUENTE DE ORO,META,amenaza_incendios
50313,GRANADA,META,amenaza_incendios
50318,GUAMAL,META,amenaza_incendios
50330,MESETAS,META,amenaza_incendios
50370,URIBE,META,amenaza_incendios
50400,LEJANÍAS,META,amenaza_incendios
50450,PUERTO CONCORDIA,META,amenaza_incendios
50573,PUERTO LÓPEZ,META,amenaza_incendios
50577,PUERTO LLERAS,META,amenaza_incendios
50590,PUERTO RICO,META,amenaza_incendios
50606,RESTREPO,META,amenaza_incendios
50680,SAN CARLOS DE GUAROA,META,amenaza_incendios
50683,SAN JUAN DE ARAMA,META,amenaza_incendios
50686,SAN JUANITO,META,amenaza_incendios
50689,SAN MARTÍN,META,amenaza_incendios
50711,VISTAHERMOSA,META,amenaza_incendios
50350,LA MACARENA,META,amenaza_incendios
50325,MAPIRIPÁN,META,amenaza_incendios
50568,PUERTO GAITÁN,META,amenaza_incendios
41306,GIGANTE,HUILA,amenaza_incendios
41319,GUADALUPE,HUILA,amenaza_incendios
41349,HOBO,HUILA,amenaza_incendios
41357,ÍQUIRA,HUILA,amenaza_incendios
41359,ISNOS,HUILA,amenaza_incendios
41378,LA ARGENTINA,HUILA,amenaza_incendios
41396,LA PLATA,HUILA,amenaza_incendios
41483,NÁTAGA,HUILA,amenaza_incendios
41503,OPORAPA,HUILA,amenaza_incendios
41518,PAICOL,HUILA,amenaza_incendios
41530,PALESTINA,HUILA,amenaza_incendios
41548,PITAL,HUILA,amenaza_incendios
41551,PITALITO,HUILA,amenaza_incendios
41615,RIVERA,HUILA,amenaza_incendios
41660,SALADOBLANCO,HUILA,amenaza_incendios
41668,SAN AGUSTÍN,HUILA,amenaza_incendios
41676,SANTA MARÍA,HUILA,amenaza_incendios
41770,SUAZA,HUILA,amenaza_incendios
41791,TARQUI,HUILA,amenaza_incendios
41799,TELLO,HUILA,amenaza_incendios
41807,TIMANÁ,HUILA,amenaza_incendios
41885,YAGUARÁ,HUILA,amenaza_incendios
41298,GARZÓN,HUILA,amenaza_incendios
41244,ELÍAS,HUILA,amenaza_incendios
41206,COLOMBIA,HUILA,amenaza_incendios
41078,BARAYA,HUILA,amenaza_incendios
41026,ALTAMIRA,HUILA,amenaza_incendios
41020,ALGECIRAS,HUILA,amenaza_incendios
41013,AGRADO,HUILA,amenaza_incendios
41006,ACEVEDO,HUILA,amenaza_incendios
68013,AGUADA,SANTANDER,amenaza_incendios
68051,ARATOCA,SANTANDER,amenaza_incendios
68077,BARBOSA,SANTANDER,amenaza_incendios
68079,BARICHARA,SANTANDER,amenaza_incendios
68092,BETULIA,SANTANDER,amenaza_incendios
68121,CABRERA,SANTANDER,amenaza_incendios
68132,CALIFORNIA,SANTANDER,amenaza_incendios
68147,CAPITANEJO,SANTANDER,amenaza_incendios
68152,CARCASÍ,SANTANDER,amenaza_incendios
68160,CEPITÁ,SANTANDER,amenaza_incendios
68162,CERRITO,SANTANDER,amenaza_incendios
68167,CHARALÁ,SANTANDER,amenaza_incendios
68169,CHARTA,SANTANDER,amenaza_incendios
68176,CHIMA,SANTANDER,amenaza_incendios
68179,CHIPATÁ,SANTANDER,amenaza_incendios
68190,CIMITARRA,SANTANDER,amenaza_incendios
68207,CONCEPCIÓN,SANTANDER,amenaza_incendios
68209,CONFINES,SANTANDER,amenaza_incendios
68615,RIONEGRO,SANTANDER,amenaza_incendios
68669,SAN ANDRÉS,SANTANDER,amenaza_incendios
68673,SAN BENITO,SANTANDER,amenaza_incendios
68679,SAN GIL,SANTANDER,amenaza_incendios
68682,SAN JOAQUÍN,SANTANDER,amenaza_incendios
68684,SAN JOSÉ DE MIRANDA,SANTANDER,amenaza_incendios
68686,SAN MIGUEL,SANTANDER,amenaza_incendios
68689,SAN VICENTE DE CHUCURÍ,SANTANDER,amenaza_incendios
68705,SANTA BÁRBARA,SANTANDER,amenaza_incendios
68720,SANTA HELENA DEL OPÓN,SANTANDER,amenaza_incendios
68745,SIMACOTA,SANTANDER,amenaza_incendios
68755,SOCORRO,SANTANDER,amenaza_incendios
68770,SUAITA,SANTANDER,amenaza_incendios
68773,SUCRE,SANTANDER,amenaza_incendios
68820,TONA,SANTANDER,amenaza_incendios
68855,VALLE DE SAN JOSÉ,SANTANDER,amenaza_incendios
68861,VÉLEZ,SANTANDER,amenaza_incendios
68872,VILLANUEVA,SANTANDER,amenaza_incendios
68895,ZAPATOCA,SANTANDER,amenaza_incendios
68370,JORDÁN,SANTANDER,amenaza_incendios
68377,LA BELLEZA,SANTANDER,amenaza_incendios
68385,LANDÁZURI,SANTANDER,amenaza_incendios
68397,LA PAZ,SANTANDER,amenaza_incendios
68406,LEBRIJA,SANTANDER,amenaza_incendios
68418,LOS SANTOS,SANTANDER,amenaza_incendios
68425,MACARAVITA,SANTANDER,amenaza_incendios
68432,MÁLAGA,SANTANDER,amenaza_incendios
68444,MATANZA,SANTANDER,amenaza_incendios
68464,MOGOTES,SANTANDER,amenaza_incendios
68468,MOLAGAVITA,SANTANDER,amenaza_incendios
68498,OCAMONTE,SANTANDER,amenaza_incendios
68500,OIBA,SANTANDER,amenaza_incendios
68502,ONZAGA,SANTANDER,amenaza_incendios
68522,PALMAR,SANTANDER,amenaza_incendios
68524,PALMAS DEL SOCORRO,SANTANDER,amenaza_incendios
68533,PÁRAMO,SANTANDER,amenaza_incendios
68549,PINCHOTE,SANTANDER,amenaza_incendios
68572,PUENTE NACIONAL,SANTANDER,amenaza_incendios
68573,PUERTO PARRA,SANTANDER,amenaza_incendios
68575,PUERTO WILCHES,SANTANDER,amenaza_incendios
68211,CONTRATACIÓN,SANTANDER,amenaza_incendios
68217,COROMORO,SANTANDER,amenaza_incendios
68229,CURITÍ,SANTANDER,amenaza_incendios
68235,EL CARMEN DE CHUCURI,SANTANDER,amenaza_incendios
68245,EL GUACAMAYO,SANTANDER,amenaza_incendios
68255,EL PLAYÓN,SANTANDER,amenaza_incendios
68264,ENCINO,SANTANDER,amenaza_incendios
68266,ENCISO,SANTANDER,amenaza_incendios
68271,FLORIÁN,SANTANDER,amenaza_incendios
68296,GALÁN,SANTANDER,amenaza_incendios
68298,GÁMBITA,SANTANDER,amenaza_incendios
68318,GUACA,SANTANDER,amenaza_incendios
68320,GUADALUPE,SANTANDER,amenaza_incendios
68322,GUAPOTÁ,SANTANDER,amenaza_incendios
68324,GUAVATÁ,SANTANDER,amenaza_incendios
68327,GÜEPSA,SANTANDER,amenaza_incendios
68344,HATO,SANTANDER,amenaza_incendios
68368,JESÚS MARÍA,SANTANDER,amenaza_incendios
68276,FLORIDABLANCA,SANTANDER,amenaza_incendios
68101,BOLÍVAR,SANTANDER,amenaza_incendios
68250,EL PEÑÓN,SANTANDER,amenaza_incendios
68547,PIEDECUESTA,SANTANDER,amenaza_incendios
68001,BUCARAMANGA,SANTANDER,amenaza_incendios
73449,MELGAR,TOLIMA,amenaza_incendios
73873,VILLARRICA,TOLIMA,amenaza_incendios
13300,HATILLO DE LOBA,BOLÍVAR,amenaza_incendios
13430,MAGANGUÉ,BOLÍVAR,amenaza_incendios
25175,CHÍA,CUNDINAMARCA,amenaza_incendios
25260,EL ROSAL,CUNDINAMARCA,amenaza_incendios
25473,MOSQUERA,CUNDINAMARCA,amenaza_incendios
25740,SIBATÉ,CUNDINAMARCA,amenaza_incendios
25290,FUSAGASUGÁ,CUNDINAMARCA,amenaza_incendios
